Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,GORREGUTTA,6,STREET LIGHTS,1,1,35,0.4
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,HETHINI,6,STREET LIGHTS,7,7,722,12.7
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,ITYAL,6,STREET LIGHTS,5,5,1405,7.0
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,JANDAGUDA,6,STREET LIGHTS,2,2,284,2.5
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,KALWADA,6,STREET LIGHTS,6,6,233,10.0
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,KAMMAPUR,6,STREET LIGHTS,2,2,822,1.3
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,K LAXIPURAM,6,STREET LIGHTS,2,2,131,2.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,K REGUBALLI <KALSA>,6,STREET LIGHTS,1,1,56,0.6
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,K VEERABADRARAM,6,STREET LIGHTS,1,1,1,1.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,K.DUMMUGUDEM,6,STREET LIGHTS,1,1,81,1.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KANNAPURAM,6,STREET LIGHTS,1,1,0,0.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KASINAGARAM,6,STREET LIGHTS,3,3,196,2.1
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KATAIGUDEM,6,STREET LIGHTS,2,2,106,1.9
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KESAVAPATNAM,6,STREET LIGHTS,1,1,38,0.1
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KOMMANAPALLI-D,6,STREET LIGHTS,1,1,6,1.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KOTHA DANTHENAM,6,STREET LIGHTS,1,1,128,1.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KOTHAPALLY,6,STREET LIGHTS,2,2,346,1.6
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KOTHURU,6,STREET LIGHTS,2,2,2,0.2
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,MADATANAKUNTA,6,STREET LIGHTS,1,1,5,1.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,MADDULAGUDEM,6,STREET LIGHTS,3,3,84,2.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,MALLARAM <PNP>,6,STREET LIGHTS,3,3,252,2.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,NARAYANAPURAM,6,STREET LIGHTS,1,1,57,0.2
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,PANDURANGA PURAM,6,STREET LIGHTS,1,1,0,0.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,PATHAREDDY PALEM,6,STREET LIGHTS,4,4,302,4.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,PINAPAKA <P>,6,STREET LIGHTS,4,4,518,7.1
ADILABAD,ADILABAD,ECHODA,ECHODA,BADI GUDA,6,STREET LIGHTS,1,0,0,3.0
ADILABAD,ADILABAD,ECHODA,ECHODA,BOBJIPET,6,STREET LIGHTS,3,3,698,6.0
ADILABAD,ADILABAD,ECHODA,ECHODA,BOREGOAN,6,STREET LIGHTS,2,2,519,6.0
ADILABAD,ADILABAD,ECHODA,ECHODA,CHINCHOLI,6,STREET LIGHTS,1,1,324,3.0
ADILABAD,ADILABAD,JAINATH,JAINATH,MEDIGUDA,6,STREET LIGHTS,2,1,219,4.0
ADILABAD,ADILABAD,JAINATH,JAINATH,MEDIGUDA (K),6,STREET LIGHTS,6,5,229,22.0
ADILABAD,ADILABAD,JAINATH,JAINATH,MUKTHAPUR,6,STREET LIGHTS,1,1,70,3.0
ADILABAD,ADILABAD,JAINATH,JAINATH,PARDI (B),6,STREET LIGHTS,2,1,193,4.0
ADILABAD,ADILABAD,JAINATH,JAINATH,PARDI (K),6,STREET LIGHTS,2,1,300,4.0
ADILABAD,ADILABAD,JAINATH,JAINATH,PIPPALGOAN,6,STREET LIGHTS,1,1,100,3.0
ADILABAD,ADILABAD,JAINATH,JAINATH,SATHNALA,6,STREET LIGHTS,1,0,0,1.0
ADILABAD,ADILABAD,JAINATH,JAINATH,SUNDARGIRI,6,STREET LIGHTS,2,2,0,2.0
ADILABAD,ADILABAD,JAINATH,JAINATH,UMRI,6,STREET LIGHTS,2,2,170,4.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,AREPALLY,6,STREET LIGHTS,1,1,0,1.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,BELLURI GUDA,6,STREET LIGHTS,3,3,709,6.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,BHEEMPUR,6,STREET LIGHTS,1,1,0,1.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,BORRAMADDI,6,STREET LIGHTS,1,1,130,3.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,CHERUKWAI,6,STREET LIGHTS,2,2,38,2.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,CHINNA MANNUR,6,STREET LIGHTS,1,1,11,1.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,CHINTAGUDA,6,STREET LIGHTS,1,1,12,3.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,GHANPOOR,6,STREET LIGHTS,5,5,590,5.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,GOTTI,6,STREET LIGHTS,5,5,283,5.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,GOTTIPATAR,6,STREET LIGHTS,2,2,10,2.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,Gonduguda-g,6,STREET LIGHTS,1,1,75,3.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,HARAKAPOOR,6,STREET LIGHTS,1,1,451,1.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,HASNAPUR,6,STREET LIGHTS,6,5,485,8.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,HEERAPUR (B),6,STREET LIGHTS,1,1,12,1.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,HEERAPUR (J),6,STREET LIGHTS,1,1,11,1.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,JAITHURAMTANDA H/O N,6,STREET LIGHTS,3,3,156,4.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,Jamalthanda,6,STREET LIGHTS,2,2,371,4.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,KAMAIPET,6,STREET LIGHTS,1,1,615,4.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,KANNAPUR,6,STREET LIGHTS,2,2,6,2.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,KOBARGHAT,6,STREET LIGHTS,3,3,698,7.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,KOLAMGUDA (D),6,STREET LIGHTS,6,3,358,16.0
ADILABAD,UTNOOR,UTNOOR,UTNOOR,KOTHAGUDA,6,STREET LIGHTS,8,6,243,14.2
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,SONAPUR,6,STREET LIGHTS,2,2,570,2.0
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,SOYEMGUDA,6,STREET LIGHTS,1,1,31,1.0
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,TEJAGUDA,6,STREET LIGHTS,6,3,157,8.8
