Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - NORTH,ADILABAD - NORTH,4,COTTAGES,2,0,0,7.4
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD - RURAL,ARLI (B),4,COTTAGES,1,0,0,3.0
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,BATPALLY,4,COTTAGES,1,0,0,1.0
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,CHINTAGUDA,4,COTTAGES,4,2,190,10.67
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM - NORTH,KTDM BAZAR NORTH,4,COTTAGES,19,8,838,63.3
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM - NORTH,SNR KOTHAGUDEM,4,COTTAGES,1,1,178,6.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,BOMMANA PALLY-TP,4,COTTAGES,1,1,66,1.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,CHINTALA LANKA-TP,4,COTTAGES,2,2,121,6.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,GUNDLA MADUGU-TP,4,COTTAGES,1,0,0,5.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,VINAYAKAPURAM,GUMMDIVALLI,4,COTTAGES,2,2,134,3.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,VINAYAKAPURAM,KANNAIGUDEM,4,COTTAGES,3,3,166,10.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,NAGARAM IV,4,COTTAGES,5,4,199,20.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,PAMBAPURAM,4,COTTAGES,2,2,0,6.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,PEDDAPOOR,4,COTTAGES,1,1,106,1.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,PERKAPALLY,4,COTTAGES,1,0,0,1.0
HANUMAKONDA,HANAMKONDA/RURAL,BD Pally,NARAYANAGIRI,MALLIKUDURLA,4,COTTAGES,2,2,225,3.65
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,NIRKULLA,4,COTTAGES,2,2,43,3.24
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,PEDHAPUR,4,COTTAGES,1,1,81,7.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,PENCHIKALAPET,4,COTTAGES,1,1,12,5.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,MADIKONDA,MADIKONDA,4,COTTAGES,1,1,0,3.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,MADIKONDA,RAMPOOR,4,COTTAGES,13,3,12,71.072
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,NIT,DARGA,4,COTTAGES,1,0,0,2.0
JAGITYAL,JAGITYAL,GOLLAPALLY,CHILAVAKODOOR,DATHNUR,4,COTTAGES,2,1,1,4.5
JAGITYAL,JAGITYAL,GOLLAPALLY,CHILAVAKODOOR,LATHNURU,4,COTTAGES,1,1,18,2.0
JAGITYAL,JAGITYAL,GOLLAPALLY,CHILAVAKODOOR,SHAKELLA,4,COTTAGES,1,0,0,3.0
JAGITYAL,JAGITYAL,GOLLAPALLY,CHILAVAKODOOR,VENUGUMATLA,4,COTTAGES,3,3,312,10.0
JAGITYAL,JAGITYAL,GOLLAPALLY,CHILAVAKODOOR,YESHWANTHRAOPET,4,COTTAGES,2,2,30,4.68
JAGITYAL,JAGITYAL,GOLLAPALLY,GOLLAPALLY,AGGIMALLA,4,COTTAGES,3,2,63,11.0
JAGITYAL,JAGITYAL,GOLLAPALLY,GOLLAPALLY,BATTU BOTHAMRAJPALLY,4,COTTAGES,1,1,68,2.0
JAGITYAL,JAGITYAL,MALLIAL,KODIMIAL,RAMAKISTAPUR,4,COTTAGES,2,2,187,13.0
JAGITYAL,JAGITYAL,MALLIAL,KODIMIAL,RAMSAGAR,4,COTTAGES,5,5,194,18.08
JAGITYAL,JAGITYAL,MALLIAL,KODIMIAL,SURAMPET,4,COTTAGES,1,0,0,1.0
JAGITYAL,JAGITYAL,MALLIAL,KODIMIAL,THIRUMALAPOOR,4,COTTAGES,2,1,59,4.0
JAGITYAL,JAGITYAL,MALLIAL,MALLIAL,LAMBADIPALLY,4,COTTAGES,2,1,7,4.0
JAGITYAL,JAGITYAL,MALLIAL,MALLIAL,MALLIAL,4,COTTAGES,22,12,2149,98.0
JAGITYAL,JAGITYAL,MALLIAL,MALLIAL,MUTHYAMPET,4,COTTAGES,3,2,124,9.0
JAGITYAL,METPALLY,METPALLY,METPALLY RURAL,JAGGASAGAR,4,COTTAGES,2,2,212,8.0
JAGITYAL,METPALLY,METPALLY,METPALLY RURAL,KONDRIKARLA,4,COTTAGES,2,2,68,6.0
JAGITYAL,METPALLY,METPALLY,METPALLY RURAL,METLACHITTAPOOR,4,COTTAGES,2,2,52,10.0
JAGITYAL,METPALLY,METPALLY,METPALLY RURAL,RAMLACHAKKAPET,4,COTTAGES,1,1,147,5.0
JAGITYAL,METPALLY,METPALLY,METPALLY RURAL,RANGARAOPET,4,COTTAGES,1,1,0,3.0
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,CHEETUR,4,COTTAGES,4,4,730,21.0
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,GUMMADAVELLI,4,COTTAGES,6,0,0,24.0
JANGAON,JANGAON,DEVARUPPALA,LINGALA GHANPUR,JEEDIKAL,4,COTTAGES,1,1,6,2.0
JANGAON,JANGAON,RAGHUNATHPALLY,NARMETTA,NARMETTA (HQ),4,COTTAGES,5,4,2728,42.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,NAGARAM,4,COTTAGES,2,1,13,3.697
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,PANDURANGAPURAM,4,COTTAGES,14,14,933,34.09
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,PULLAIGUDEM,4,COTTAGES,3,3,314,18.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,PUNUKULA,4,COTTAGES,3,3,57,8.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHAMUTHARAM,NARASINGAPOOR,4,COTTAGES,1,1,0,3.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,MULUGU,4,COTTAGES,4,3,380,13.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,PATHIPALLY,4,COTTAGES,1,1,0,1.66
ADILABAD,ADILABAD,ADILABAD RURAL,BHEEMPUR,NIPPANI,4,COTTAGES,2,0,0,6.0
ADILABAD,ADILABAD,ADILABAD RURAL,BHEEMPUR,PIPPALKHOTI,4,COTTAGES,1,0,0,3.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,MANIKYAPUR,4,COTTAGES,3,3,58,15.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,PAGIDERU,4,COTTAGES,1,1,54,2.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,RAMANUJARAM,4,COTTAGES,4,4,430,10.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,S.SINGARAM,4,COTTAGES,16,14,505,38.24
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,SAMBAIHGUDEM,4,COTTAGES,1,1,75,3.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,THIRLAPURAM (M),4,COTTAGES,1,1,12,2.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,TOKUGUDEM (M),4,COTTAGES,1,1,71,3.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,MANGALI THANDA - TP,4,COTTAGES,1,1,140,4.68
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,RAMCHANDRARAO PET-TP,4,COTTAGES,2,2,107,4.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,SOMULAGUDEM,4,COTTAGES,1,1,139,5.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,SURARAM,4,COTTAGES,1,1,19,2.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHAMUTHARAM,YAMANPALLY,4,COTTAGES,1,1,5,3.0
BHUPALAPALLY,MULUGU,MULUG,PASARA,BUSSAPOOR,4,COTTAGES,1,1,6,3.0
BHUPALAPALLY,MULUGU,MULUG,PASARA,DUMPALLIGUDEM,4,COTTAGES,2,2,12,6.0
BHUPALAPALLY,MULUGU,MULUG,PASARA,GOVINDARAOPET,4,COTTAGES,4,3,278,15.8
ADILABAD,ADILABAD,ADILABAD RURAL,TAMSI,GHOTKURI,4,COTTAGES,2,0,0,6.0
ADILABAD,ADILABAD,ADILABAD RURAL,TAMSI,KHAPPARLA,4,COTTAGES,1,0,0,3.0
ADILABAD,ADILABAD,ADILABAD RURAL,TAMSI,PONNARI,4,COTTAGES,1,0,0,3.0
ADILABAD,ADILABAD,JAINATH,JAINATH,ADA,4,COTTAGES,1,0,0,3.0
ADILABAD,ADILABAD,JAINATH,JAINATH,DEEPAIGUDA,4,COTTAGES,1,0,0,5.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,KOYA GUDEM,4,COTTAGES,1,0,0,3.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,BAYYARAM,4,COTTAGES,9,7,510,21.88
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,BHIMAVARAM,4,COTTAGES,1,1,0,2.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,BHUPATHIRAOPET,4,COTTAGES,6,6,536,14.98
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,VENGANNA PALEM-JP,4,COTTAGES,1,0,0,3.0
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,DHARMARAM,4,COTTAGES,5,5,1012,23.0
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,GUNDAMPALLY,4,COTTAGES,5,4,630,23.0
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,MUTHYAMPET,4,COTTAGES,1,1,39,3.0
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,RAGHAVAPET,4,COTTAGES,1,1,8,1.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,RAGHAVAPUR,4,COTTAGES,2,2,54,3.34
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,VISNOOR,4,COTTAGES,2,2,27,5.0
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,DEVARUPPULA (H),4,COTTAGES,5,4,92,13.08
JANGAON,JANGAON,JANGAON,PADAMATI KESHAVAPUR,PADAMATI KESHAVAPUR,4,COTTAGES,4,1,20,14.0
JANGAON,JANGAON,JANGAON,PADAMATI KESHAVAPUR,RAMCHANDRAPUR,4,COTTAGES,1,0,0,5.0
JANGAON,JANGAON,JANGAON,PEMBARTHY,OBULKESHAVAPUR,4,COTTAGES,1,1,50,5.0
JANGAON,JANGAON,JANGAON,PEMBARTHY,PASARMADLA,4,COTTAGES,3,3,414,19.0
KAMAREDDY,BANSWADA,BICHKUNDA,BICHKUNDA,SIRSAMUDER,4,COTTAGES,1,0,0,2.0
KAMAREDDY,BANSWADA,BICHKUNDA,BICHKUNDA,WAJEEDNAGAR,4,COTTAGES,1,1,9,2.0
KAMAREDDY,BANSWADA,BICHKUNDA,JUKKAL,BASWAPOOR,4,COTTAGES,2,2,14,7.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,BIBIPET,YADARAM,4,COTTAGES,7,4,107,35.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,DOMAKONDA,AMBARIPET,4,COTTAGES,5,5,329,17.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,DOMAKONDA,DOMAKONDA,4,COTTAGES,5,5,874,31.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,DOMAKONDA,MUTHYAMPET,4,COTTAGES,4,2,6,20.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,DOMAKONDA,SANGENATHPALLY,4,COTTAGES,1,1,0,5.0
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD RURAL,SINGAPUR,4,COTTAGES,4,2,2347,18.3
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD RURAL,SIRSAPALLY,4,COTTAGES,2,2,85,4.55
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD RURAL,THUMMANAPALLY,4,COTTAGES,22,21,1974,21.36
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD TOWN,HUZURABAD,4,COTTAGES,31,30,2578,142.39
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD TOWN,NATRAJ THEATRE ,4,COTTAGES,8,8,508,22.48
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD TOWN,RTC DEPO ,4,COTTAGES,14,14,1163,42.94
HANUMAKONDA,HANAMKONDA/RURAL,BD Pally,KOTHAKONDA,MUSTHAFAPUR,4,COTTAGES,2,0,0,0.48
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,ATHMAKUR   (H),4,COTTAGES,1,1,38,2.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,KADIPIKONDA,KADIPIKONDA,4,COTTAGES,1,1,112,9.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,KADIPIKONDA,THARALAPALLY,4,COTTAGES,3,3,1179,13.0
JAGITYAL,JAGITYAL,GOLLAPALLY,BATHIKEPALLY,SUDDALAPALLY,4,COTTAGES,5,5,609,25.0
JAGITYAL,JAGITYAL,GOLLAPALLY,BATHIKEPALLY,THIRUMALAPOOR,4,COTTAGES,1,1,21,3.0
JAGITYAL,JAGITYAL,GOLLAPALLY,CHILAVAKODOOR,ATMAKUR,4,COTTAGES,2,2,1617,7.0
JAGITYAL,JAGITYAL,GOLLAPALLY,CHILAVAKODOOR,BONKOOR,4,COTTAGES,1,1,148,5.0
JAGITYAL,JAGITYAL,GOLLAPALLY,CHILAVAKODOOR,CHENDOLI,4,COTTAGES,2,2,118,5.0
JAGITYAL,JAGITYAL,GOLLAPALLY,CHILAVAKODOOR,CHILVAKODOOR,4,COTTAGES,3,3,65,15.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,THIMMAPOOR II,4,COTTAGES,2,2,485,10.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,THIPPANNAPET,4,COTTAGES,1,1,7,1.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,ZABITHAPOOR,4,COTTAGES,9,9,448,19.78
JAGITYAL,JAGITYAL,MALLIAL,KODIMIAL,CHINTALAPALLY,4,COTTAGES,1,0,0,3.0
JAGITYAL,JAGITYAL,MALLIAL,KODIMIAL,DABBUTHIMMAIAHPALLY,4,COTTAGES,4,4,392,15.0
JAGITYAL,JAGITYAL,MALLIAL,KODIMIAL,KODIMYAL,4,COTTAGES,23,20,1352,86.0
JAGITYAL,JAGITYAL,MALLIAL,KODIMIAL,KONAPOOR (PK),4,COTTAGES,2,2,68,4.0
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,REGUNTA (ADVI),4,COTTAGES,1,1,0,2.0
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,SATHARAM,4,COTTAGES,3,3,198,13.0
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,SIRPOOR,4,COTTAGES,7,7,1277,32.99
JAGITYAL,METPALLY,METPALLY,METPALLY RURAL,AREPET H/0 CHEVULAMA,4,COTTAGES,1,1,52,4.0
JAGITYAL,METPALLY,METPALLY,METPALLY RURAL,ATMAKUR,4,COTTAGES,1,1,85,3.0
JAGITYAL,METPALLY,METPALLY,METPALLY RURAL,CHEVULAMADDI,4,COTTAGES,2,2,66,9.0
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,KADAVENDI,4,COTTAGES,5,4,37,14.8
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,KAMAREDDYGUDEM,4,COTTAGES,1,1,38,1.16
JANGAON,JANGAON,JANGAON,PEMBARTHY,PEMBARTHI,4,COTTAGES,1,1,2,1.0
JANGAON,JANGAON,JANGAON,PEMBARTHY,SIDDANKI,4,COTTAGES,1,1,38,3.0
JANGAON,JANGAON,JANGAON,PEMBARTHY,YELLAMULA,4,COTTAGES,2,2,111,8.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,RAJAMPET,ARGONDA,4,COTTAGES,1,1,20,3.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,RAJAMPET,GUNDARAM,4,COTTAGES,1,1,0,5.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,RAJAMPET,KONDAPOOR,4,COTTAGES,3,2,117,15.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,RAJAMPET,PONDURTHI,4,COTTAGES,1,1,26,4.0
KAMAREDDY,YELLAREDDY,LINGAMPET,GANDHARI,TIMMAPOOR,4,COTTAGES,1,1,0,1.999
KARIMNAGAR,HUZURABAD,HUZURABAD,PEDDAPAPAIAHPALLY,CHINNAPAPAIAHPALLY,4,COTTAGES,1,1,0,3.0
KARIMNAGAR,HUZURABAD,HUZURABAD,PEDDAPAPAIAHPALLY,DAMMAKKAPET (HZB),4,COTTAGES,2,1,97,4.346
KARIMNAGAR,HUZURABAD,HUZURABAD,PEDDAPAPAIAHPALLY,DHARMARAJPALLY,4,COTTAGES,2,2,42,10.33
KARIMNAGAR,HUZURABAD,HUZURABAD,PEDDAPAPAIAHPALLY,IPPALNARSINGPUR(HZB),4,COTTAGES,2,2,18,10.0
KARIMNAGAR,HUZURABAD,HUZURABAD,PEDDAPAPAIAHPALLY,KANDUGULA,4,COTTAGES,3,3,291,6.0
KARIMNAGAR,HUZURABAD,HUZURABAD,PEDDAPAPAIAHPALLY,KATRAPALLY,4,COTTAGES,1,1,25,5.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,DHARMARAM,4,COTTAGES,3,3,82,7.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,GOPALARAOPET,4,COTTAGES,2,2,11,6.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,GULLAPETA,4,COTTAGES,3,3,28,6.74
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,GUTTARAJPALLY,4,COTTAGES,5,5,793,17.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,HABSIPUR,4,COTTAGES,1,1,3,1.12
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,HANMOJIPET,4,COTTAGES,4,4,205,11.67
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,HYDERPALLY,4,COTTAGES,2,2,120,6.75
JAGITYAL,METPALLY,MALLAPOOR,MALLAPOOR,VEMPALLY VENKATRAOPE,4,COTTAGES,4,4,91,17.0
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,BANDALINGAPOOR,4,COTTAGES,6,6,886,25.5
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,KOMATI KONDAPOOR,4,COTTAGES,2,2,74,6.0
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,MAIDIPALLY (W),4,COTTAGES,2,2,98,8.0
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,RAJESHWARAO PET,4,COTTAGES,4,4,35,13.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,MANCHUPPALA,4,COTTAGES,1,1,20,3.64
JANGAON,JANGAON,JANGAON,JANGAON TOWN-II,GANESHWADA,4,COTTAGES,3,1,113,14.8
JANGAON,JANGAON,JANGAON,JANGAON TOWN-II,NEW COLLECTORATE,4,COTTAGES,2,2,295,15.0
JANGAON,JANGAON,JANGAON,PADAMATI KESHAVAPUR,KONNE,4,COTTAGES,4,2,570,20.0
JANGAON,JANGAON,JANGAON,PADAMATI KESHAVAPUR,LINGAMPALLI,4,COTTAGES,13,10,1960,65.0
JANGAON,JANGAON,JANGAON,PADAMATI KESHAVAPUR,MANSANPALLI,4,COTTAGES,1,0,0,5.0
KAMAREDDY,BANSWADA,BICHKUNDA,BICHKUNDA,PEDDA DHADGI,4,COTTAGES,1,1,21,2.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,BIBIPET,MOHAMMADAPOOR,4,COTTAGES,2,2,36,10.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,BIBIPET,TUJALPOOR,4,COTTAGES,1,1,33,4.36
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,KANKAL,4,COTTAGES,1,1,111,3.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,KARADPALLY,4,COTTAGES,1,1,11,3.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,KRISHNAJIWADI,4,COTTAGES,5,4,328,17.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,NANDIWADA,4,COTTAGES,4,4,190,10.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,SANTHAIPET,4,COTTAGES,1,1,113,2.5
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,TADWAI,4,COTTAGES,4,3,186,16.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,YERRAPAHAD,4,COTTAGES,3,3,70,6.0
KARIMNAGAR,HUZURABAD,HUZURABAD,AMUDALAPALLY,YERUKALAGUDEM,4,COTTAGES,1,1,23,3.0
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD RURAL,BORNAPALLY,4,COTTAGES,3,0,0,81.0
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD RURAL,CHELPUR,4,COTTAGES,7,3,200,12.74
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD RURAL,KOTHAPALLY B PALLY,4,COTTAGES,5,5,172,17.0
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD RURAL,POTHREDDYPET,4,COTTAGES,1,1,0,2.0
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD RURAL,RAMPUR (HZB),4,COTTAGES,3,3,266,7.0
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD RURAL,RANGAPUR (HZB),4,COTTAGES,2,0,0,4.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,MOTHUKALAGUDEM (JKT),4,COTTAGES,1,1,55,5.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,OLD MARKET ROAD,4,COTTAGES,2,2,77,7.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,KANIPARTI,4,COTTAGES,1,1,79,3.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,KANNOOR,4,COTTAGES,1,1,0,5.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,MARRIPALLIGUDEM,4,COTTAGES,1,0,0,1.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,SHAMBUNIPALLY,4,COTTAGES,4,3,191,12.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,UPPAL,4,COTTAGES,2,1,11,3.16
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,UPPALA PALLY,4,COTTAGES,1,0,0,1.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,UPPAL,VANGAPALLY,4,COTTAGES,2,2,148,7.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,SHAYAMPET,4,COTTAGES,1,1,256,10.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,WADDEPALLY,4,COTTAGES,1,0,0,4.0
JAGITYAL,JAGITYAL,GOLLAPALLY,BATHIKEPALLY,BATHIKAPALLY,4,COTTAGES,31,27,4739,141.74
JAGITYAL,JAGITYAL,GOLLAPALLY,BATHIKEPALLY,DOMALAKUNTA,4,COTTAGES,1,1,34,5.0
JAGITYAL,JAGITYAL,GOLLAPALLY,BATHIKEPALLY,LINGAPOOR,4,COTTAGES,8,3,255,19.72
JAGITYAL,JAGITYAL,GOLLAPALLY,BATHIKEPALLY,MADDULAPALLY,4,COTTAGES,5,5,91,21.0
JAGITYAL,JAGITYAL,GOLLAPALLY,BATHIKEPALLY,NANCHERLA,4,COTTAGES,3,1,13,8.0
JAGITYAL,JAGITYAL,GOLLAPALLY,BATHIKEPALLY,RAMULAPALLY,4,COTTAGES,1,1,10,2.56
JAGITYAL,JAGITYAL,GOLLAPALLY,BATHIKEPALLY,RANGA DHAVANIPALLY,4,COTTAGES,6,6,629,20.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,KANDLAPALLY,4,COTTAGES,3,3,622,14.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,LAXMIPOOR,4,COTTAGES,8,6,663,25.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,PERKAPALLY,4,COTTAGES,2,2,40,8.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,POLASA,4,COTTAGES,8,6,655,27.67
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,PORANDLA,4,COTTAGES,19,18,5635,80.54
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,SANGAMPALLY,4,COTTAGES,2,2,184,11.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,SOMANPALLY,4,COTTAGES,3,3,133,8.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,THAKKALLAPALLY I,4,COTTAGES,2,1,3,6.0
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,SATHAKKAPALLY,4,COTTAGES,2,2,32,5.0
JAGITYAL,METPALLY,MALLAPOOR,MEDIPALLY-IBP,VARSHKONDA,4,COTTAGES,2,2,72,10.0
JAGITYAL,METPALLY,MALLAPOOR,RAGHAVAPET,CHITTAPOOR,4,COTTAGES,3,3,48,9.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,KAMALAPUR,MADANAPET,4,COTTAGES,1,1,114,3.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,NAKKALAGUTTA,4,COTTAGES,1,0,0,1.0
JAGITYAL,JAGITYAL,DHARMAPURI,VELGATOOR,JAGDEVPET   INDUSTRIAL        ,4,COTTAGES,1,1,555,5.0
JAGITYAL,JAGITYAL,DHARMAPURI,VELGATOOR,KAPPARAO PET  ,4,COTTAGES,1,0,0,3.0
JAGITYAL,JAGITYAL,DHARMAPURI,VELGATOOR,KISHANRAOPET  (REC)           ,4,COTTAGES,1,1,61,3.0
